letter,pad,page,kind,german,english,note,ruling
101,101,4,transcription-note,Damals vor dem H. von 20 durch dieser Plan ganz zuwieder,Damals war dem H. von Voss dieser Plan ganz zuwieder,restores a finite verb and the evident sense.,
101,101,4,transcription-note,richtigsten Theil der Forst,wichtigsten Theil der Forst,r/w confusion; 'most important part' fits a boundary dispute.,
101,101,4,transcription-note,Pohner Kammer,Poßner Kammer,cf. pages 5 and 6.,
101,101,5,transcription-note,das Rath,das Amt,neuter article and the context of yield point to 'Amt'; cf. 'diesem Amte' on page 1.,
101,101,5,transcription-note,Bülachten,Gutachten,G/B and t/l confusions; 'Gutachten der Posener Kammer' is the standard phrase.,
101,101,5,transcription-note,wo nach hingehom̅t,wozu noch hinkommt,idiomatic additive connective.,
101,101,5,transcription-note,Netto Ertrich,Netto Ertrag,cf. 'Netto Ertrag' twice on page 6.,
101,101,5,transcription-note,Graf von Plotow,Graf von Plotho,'Plotho' is the attested Prussian noble name; left as transcribed in the translation.,
101,101,6,transcription-note,van Euer Königln Majestät es gleichgültig seyn,kan Euer Königl. Majestät es gleichgültig seyn,v/k confusion; restores the finite verb.,
101,101,6,transcription-note,pränzen,gränzen,p/g confusion; 'gränzen' = to border.,
101,101,6,transcription-note,Netto Ertrich constituiret werden,Netto Ertrag constituiret werden,cf. the following clause.,
101,101,7,transcription-note,die mit der Rache bekannt sind,die mit der Sache bekannt sind,R/S confusion in Kurrent; 'acquainted with the matter' is required by context.,
101,101,7,transcription-note,als Euer Königl. Majestät,als Euer Königl. Majestät allerunterthänigster Diener,the standing closing formula appears to be abridged in the copy.,
102,102,1,transcription-note,Jedes thun ich dies nicht ehender,Jedoch thun ich dies nicht ehender,"""Jedoch"" (however) fits the syntax; ""Jedes"" recurs in this letter in positions where an adversative conjunction is required",
102,102,1,transcription-note,Die Sache wird bald beendigt sey.,Die Sache wird bald beendigt seyn.,"Infinitive ""seyn"" expected; ""sey"" is likely a transcription slip",
102,102,2,transcription-note,auf etliche Tausend Wir,auf etliche Tausend Rthl,a sum requires a unit; Rthl is the unit used throughout,
102,102,2,transcription-note,a proportionimit,a proportion mit,"probably ""a proportion"" followed by ""mit jedem Gut""",
102,102,2,transcription-note,Confircations Decret,Confiscations Decret,c/s minim confusion in Kurrent,
102,102,3,transcription-note,die Polacken sondern,die Polacken sondiren,to sound out / probe the Poles fits an investigative visit; sondern as a verb is archaic,
102,102,4,transcription-note,werden sich alle Südpreußen dahin -,werden sich alle Südpreußen dahin wenden,a verb of motion is required to complete the clause,
102,102,4,transcription-note,treu unterthänigster Knecht,treuester unterthänigster Knecht,the standing formula in this correspondence; but rendered as transcribed,
103,103,1,transcription-note,Rapachis,Rapackis,The same person appears as 'Rapacki' later on the same page; 'Rapachi' is likely a Kurrent ck/ch confusion.,
103,103,1,transcription-note,Kordaszeweben,Kordaszewski,Polish surname ending -eben is implausible; likely a misreading of -ewski or -ewicz.,
103,103,2,transcription-note,Pribwitz,Prittwitz,Almost certainly the same person named 'Prittwiz' two lines earlier and 'Prittwitzen' on p. 4.,
103,103,2,transcription-note,den seine des Königs,dem Sinne des Königs,"Parallel to 'die sein des Monarchien' on p. 3, where 'Sinn' (intention) is clearly meant.",
103,103,3,transcription-note,Prussimskichen,Prussimskischen,Spelled 'Prusimskische' on p. 2; the -ischen suffix appears to have lost a syllable here. Both spellings retained as transcribed.,
103,103,3,transcription-note,seren,seither,'sums paid since then' fits the reckoning of three years' revenues that follows.,
103,103,4,transcription-note,Ausbach,Ansbach,Öhringen and Ansbach are the Hohenlohe residences; 'Ausbach' is likely an n/u Kurrent confusion. Left as transcribed.,
103,103,4,transcription-note,Ruchils,Rüchels,General Rüchel is the plausible referent; 'Ruchil' may be a Kurrent misreading. Left as transcribed.,
103,103,4,transcription-note,Dolfischen,Dohnaischen / Dolffschen,Uncertain surname; possibly a garbled family name. Left as transcribed.,
103,103,4,transcription-note,treuer Knecht,treuester Knecht,"The standing formula in this correspondence is the superlative; here transcribed as the plain positive, so rendered 'most faithful servant' per termbase but not",
104,104,1,transcription-note,Jener Gras sprecher,Jener Großsprecher,'Grassprecher' is not attested; 'Großsprecher' (braggart) is idiomatic and matches the disparaging tone and the later 'trotz allem Gewäsche'.,
104,104,1,transcription-note,zum erwünscht Zweck gebracht sehn,zum erwünschten Zweck gebracht sehen,Uninflected adjective and clipped infinitive appear to be transcription slips.,
104,104,2,transcription-note,sträsich,sträubt sich,Kurrent 'ubt' can collapse; 'mein Ehrgefühl sträubt sich gegen' is the idiom.,
104,104,2,transcription-note,Bider,bieder,'bieder ... den vorgezeichneten geraden Weg fort' yields the intended sense of upright perseverance; 'wider' would contradict the sentence.,
104,104,2,transcription-note,permadirt,persuadirt,"Standard eighteenth-century loan verb; matches the construction 'dahin persuadirt, daß'.",
104,104,2,transcription-note,Apröbaret,approbiret,"Latinate participle, mis-segmented and mis-accented in transcription.",
104,104,3,transcription-note,des Wildeganstes,des Wildegans,"The genitive '-tes' on a family name is anomalous; 'Wildegans' is likely the name form, though the name itself may be corrupt.",
104,104,3,transcription-note,erbarmiglicher,erbärmlicher,"Apparent transcription of 'erbärmlicher' (wretched, pitiable).",
104,104,3,transcription-note,Justiz und Kammer Räthl Taxe,Justiz- und Kammer-Räthlichen Taxe,'Räthl' appears to be an abbreviation for a councillors' (räthliche) assessment; the expansion is uncertain and 'Räthl' could also be a slip for 'Rthl'.,
104,104,3,transcription-note,Thun öfters eine und einen Kindern Schade,thue öfters mir und meinen Kindern Schaden,The idiom 'sich und seinen Kindern Schaden thun' fits the self-reproach; 'eine/einen' look like misreadings of 'mir/meinen'.,
105,105,1,transcription-note,zimel,Himmel,"""der Himmel ... zurück hilft"" is the expected formula; H and z are confusable in Kurrent",
105,105,1,transcription-note,Seniation,Sensation,"""Sensation gemacht habe"" fits the syntax; likely a transcription slip",
105,105,1,transcription-note,gram zenloser,grän[z]enloser,see page 2; word divided across a line-break,
105,105,2,transcription-note,gram zenloser,gränzenloser,"""boundless activity"" fits the panegyric; the line-break split the word",
105,105,2,transcription-note,bester sich,bessert sich,standard idiom for a convalescent,
105,105,2,transcription-note,Harmann,Harmonie,"""in der grösten Harmonie leben"" is the fixed phrase",
105,105,2,transcription-note,alle Denkart,edle Denkart,"""noble manner of thinking"" would complete the parallel with ""Standhaftigkeit""",
105,105,3,transcription-note,ich werde daß,"ich sehe, daß","""I see that the jurists mean to cheat"" fits the sense; werde/sehe are not close in Kurrent, so this is only conjecture",
105,105,3,transcription-note,am Schreiben am Gros Canzler,ein Schreiben an den Gros Canzler,the required accusative object and prepositional phrase,
105,105,3,transcription-note,Prusimskischen,Prusimowskischen / Przusimskischen,the Polish surname is likely garbled; not adjusted in the translation,
106,106,1,transcription-note,entvire,"entrire (= entriren, to enter into)","French/German ""entriren"" (to enter into a transaction) would complete ""in eine ... [Kauf] entriren""; single-letter confusion v/r in Kurrent.",
106,106,1,transcription-note,Mecklen Plan,Mäkler-Plan,"""Mäkler"" (broker) fits ""Jüdischer Schwindel"" and the context of a brokered estate sale.",
106,106,1,transcription-note,vorgeritten,vorgeredet / vorgetragen,"""vorgeritten"" (ridden before) is likely a misreading of a verb of speech.",
106,106,2,transcription-note,Umschwizf,Umschweif,"""ohne Umschweif"" = without circumlocution; obvious transcription slip.",
106,106,2,transcription-note,Alle wege Chicanien die Cammern,Allewege chicaniren die Cammern,"reads as ""the Chambers chicane in every way""; ""Chicanien"" is likely the verb chicaniren.",
106,106,3,transcription-note,die Tauſch,den Tausch / die Tauschsache,"gender/case mismatch with ""nie geschehen laßen"".",
106,106,3,transcription-note,H. Min:,Herren Minister,standard abbreviation.,
106,106,3,transcription-note,treu untertänigster Diener,treu unterthänigster Diener,orthographic only.,
107,107,1,transcription-note,um gleich eintreffen,sogleich eintreffen,"""um gleich"" is not idiomatic; Kurrent ""sogleich"" is easily broken into ""um gleich""",
107,107,1,transcription-note,Das König Cabinets Schreiben,Das Königl. Cabinets Schreiben,"abbreviation ""Königl."" (royal) expected before Cabinets-Schreiben",
107,107,2,transcription-note,der ganze Haft,der ganze Hof,the whole court taking an interest fits the context; Haft/Hof is a plausible Kurrent misreading,
107,107,2,transcription-note,die Fürsten,die Fürstin,"throughout these pages ""Fürsten"" appears where the Princess (Fürstin) is meant",
107,107,3,transcription-note,wäre mir wegen gangen,wäre zweier wegen gegangen,"the two numbered reasons that follow require ""on two accounts""",
107,107,3,transcription-note,Civilitur Tod,civiliter todt,"standard legal formula civiliter mortuus, civilly dead",
107,107,3,transcription-note,Dies dem müſi das Gewaſſche,Dies denn ist das Gewäsche,"""Gewäsche"" (prattle) requires a copula; ""müſi"" likely a misread ""ist"" or ""muß""",
107,107,4,transcription-note,wünschen jezt mir daß,wünschen jezt nur daß,"nur/mir differ by one minim in Kurrent and ""only"" fits the sense",
107,107,4,transcription-note,treuer Knecht,treuester Knecht,Triebenfeld's standing closing formula elsewhere is the superlative,
108,108,1,transcription-note,der Münster verſicherte,der Minister versicherte,"Page 2 has 'beſänftiget der Minister nicht die Juden Kuh', suggesting the same figure is meant; 'Münster'/'Minister' differ by minims in Kurrent.",
108,108,1,transcription-note,gebergt,verbürgt / beliehen,'gebergt' is not attested; the sense required is that the estates were encumbered or pledged.,
108,108,1,transcription-note,ders sind,deren sind / dieser sind,'ders' appears to be an abbreviation or transcription slip.,
108,108,1,transcription-note,hatt er gezogene,hatt er gezogen,Apparent inflectional slip in the transcription.,
108,108,2,transcription-note,Kirche ich mich,kehre ich mich / räche ich mich,A verb is required; 'Kirche' may misread 'kehre' or 'räche' in Kurrent.,
108,108,2,transcription-note,der Lern los,der Lärm los,Standing idiom 'da geht der Lärm los'.,
108,108,2,transcription-note,die Wolt,die Welt,Expected 'die Welt wird dann erfahren'.,
108,108,2,transcription-note,Ich erſtete,Ich ersterbe,The standing closing formula 'ersterbe' before 'treuester Knecht'.,
108,108,2,transcription-note,zur Rettung meiner Ihre,zur Rettung meiner Ehre,"'Ihre' likely misreads 'Ehre' (honour), giving 'the rescue of my honour'.",
108,108,2,transcription-note,eine Ausweg,einen Ausweg,Gender/case slip in the transcription.,
109,109,1,transcription-note,flater,flattire (flatter) or fahnden,Not a German word; a verb of coaxing or pursuing is required by the sense.,
109,109,1,transcription-note,Bösewichter um und ankbare Menschen,Bösewichter und undankbare Menschen,"""um und ankbare"" is most plausibly a mis-segmented ""und undankbare"".",
109,109,1,transcription-note,verwächts,vorwärts,"""bey jedem Schritt den man vorwärts thut"" = at every step one takes forward.",
109,109,1,transcription-note,der Jude Asch und Gad-Nahmens Träger,(see page 2),Cross-reference only.,
109,109,2,transcription-note,Geschwere,Geschmiere,"""scrawl, scribble"" fits the complaint about postage; ""Geschwere"" (abscess) does not.",
109,109,2,transcription-note,den Amts Pfänder,den Amts-Pfänder (Gerichtsvollzieher / distrainer),"Read as the court officer who takes distress; rendered descriptively as ""court distrainer"" since the compound is not in the termbase.",
109,109,2,transcription-note,Betschen,Betsche,The place may be Betsche (Pszczew) in South Prussia; the transcription's form is retained.,
110,110,1,transcription-note,Gerufen,Geruhen,"""Geruhen Ewr Hochfürstliche Durchlaucht ja ... anzuweisen"" is the standard petitionary formula and fits the infinitive construction exactly; ""Gerufen"" leaves th",
110,110,1,transcription-note,Jagt,Jetzt,"""Jetzt zahle ich aber nur ..."" (""Now, however, I pay only ..."") suits the contrast with the demanded 2½-fold sum; Kurrent <e> and <a> are readily confused.",
110,110,1,transcription-note,240 Fr der,240 Frdr. (Friedrichsd'or),"""Frdr"" for Friedrichsd'or is a common abbreviation and would explain the stranded ""der""; not folded into the translation.",
