letter,pad,page,kind,german,english,note,ruling
120,120,2,emendation-degrades,Wunchel,Kunckel,The two names occur three lines apart and the same person appears to be meant (he writes to his mother; the mother of the Kunckel lives here). One of the two re,
122,122,1,emendation-degrades,Hus sinietz,Hussinietz,"Almost certainly one word, the Silesian village of Hussinetz (Husinec) near Strehlen; the space is likely a line-break artefact. Not folded into the translation",
123,123,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
124,124,1,emendation-uncertain,Skokum,Skoków / Skoki,Place name adjoining Kopoyno (Kopydłowo?) in Greater Poland; 'Skokum' is not a Polish toponym form. Not folded into the translation.,
125,125,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
125,125,1,emendation-uncertain,Olesnica,Oleśnica / Oels,Silesian place name near Breslau; the transcribed form may reflect either the Polish or a corrupted spelling — left as transcribed,
126,126,1,marker-check,1 in German,0 in English,a mark of doubt in the German is missing from the English - a hole may have been smoothed over,
126,126,1,marker-check,,0 present,model reported 1 markers but emitted 0,
126,126,1,emendation-degrades,Cabunis / Cabanis,One consistent spelling (probably Cabanis),"The same person is evidently named twice in three lines with two different spellings; one is a transcription error, but which is not determinable from the text.",
126,126,1,emendation-uncertain,die Olesnicas Leute,die Olesnicaer Leute / die Oleśnica Leute,Place-name adjective form irregular; Olesnica (Oels) is plausible but the genitive-s form is unusual.,
127,127,1,emendation-degrades,900 Rthl,910 Rthl,the total computed immediately above is 910 Rthl; but the figure is left as transcribed,
128,128,1,name-check,,Triebenfeld,name reported in the English is not in the German,
128,128,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
128,128,1,emendation-uncertain,eingekäuschte,eingeschlichene / eingekauschte(?),"no such participle exists; possibly ""eingeschlichene"" (crept in) or a Kurrent misreading of ""eingeräumte""",
128,128,2,name-check,Erreichung,,name in the German is absent from the English,
128,128,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
128,128,2,emendation-uncertain,abheilet,abzuheben / erhalten,"no sense of ""abheilen"" (to heal over) fits a monetary calculation",
128,128,3,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
128,128,3,emendation-uncertain,stuppen,stumm / stutzen,no such verb; the Kurrent forms of stumm and stuppen are close,
128,128,4,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
128,128,4,emendation-uncertain,häste,sitze / hätte,"reported speech in the subjunctive would give ""sitze"" or ""hätte""",
129,129,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
129,129,1,emendation-degrades,A.elang,Amelang,The same person is named 'Amelang' two lines later; the 'm' minims were probably lost.,
129,129,2,unmarked-in-german,1 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
130,130,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
130,130,1,emendation-degrades,Leine,Leixner,the preceding sentences concern Leixner; 'Leine' may be a truncated reading,
130,130,2,emendation-uncertain,Bersch,Bersche / Beersch,place name uncertain and possibly corrupt,
131,131,1,emendation-degrades,dem Rußland will absolut Krieg,denn Rußland will absolut Krieg,dem/denn differ by one minim stroke; the causal conjunction is required,
131,131,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
131,131,2,glossary-mismatch,treuester Knecht,most faithful servant,termbase rendering not found in the English,
131,131,2,emendation-degrades,Der Arrest Schlagen an genommen werden soll,der Arrest schlechthin angenommen werden soll,"one plausible reconstruction: ""the arrest is simply to be admitted""; wholly conjectural",
131,131,2,emendation-degrades,Broniewalische,Broniewskische,Polish surname Broniewski is the likelier underlying form; name kept exactly as transcribed in the translation,
132,132,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
132,132,1,emendation-degrades,rung,Rthl,"A currency abbreviation is expected after 'dreißig Tausend'; cf. the '30000 mk' immediately following, which is also anomalous.",
132,132,1,emendation-degrades,dh Ere Director,der Herr Director,The abbreviation cluster is likely 'd[er] H[e]r[r]'.,
132,132,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
132,132,2,emendation-degrades,ich inle den gleich wieder nach Berlin,ich eile dann gleich wieder nach Berlin,'I shall then hasten back at once to Berlin' fits the sequence conclude/furnish.,
132,132,2,emendation-degrades,Evection,Execution,'leiste die Execution' (carry out the execution of the contract) is a plausible legal formula.,
132,132,3,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
132,132,3,emendation-degrades,Franckfurth a d h.,Franckfurth a d O(der),The letter is headed Frankfurt an der Oder; 'a d h.' is likely a misread 'a. d. O.'. Left as transcribed.,
133,133,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
133,133,1,glossary-mismatch,Durchlaucht,Serene Highness,termbase rendering not found in the English,
133,133,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
133,133,2,emendation-uncertain,entweren,entbehren / entwähren,A verb of doing-without or of warranting would fit; the transcription is not a word.,
133,133,3,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
133,133,3,marker-check,,1 present,model reported 2 markers but emitted 1,
133,133,3,emendation-uncertain,versagte Holländische Forderungen,versägte / verjagte / versagte,'versagte' (refused) is odd with Forderungen; possibly 'verfallene' (matured).,
133,133,3,emendation-degrades,H. Beym,Herr Beyme (Cabinet Councillor Karl Friedrich Beyme),"The Prussian cabinet councillor Beyme is the likely referent, but the name is left as transcribed.",
133,133,4,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
133,133,4,marker-check,,1 present,model reported 3 markers but emitted 1,
133,133,4,emendation-degrades,Der Alte bitte Köckritz,Der alte brave Köckritz,'brave' (worthy) fits the eulogistic context and is graphically near 'bitte'.,
133,133,4,emendation-uncertain,Leitischen Laagen,Leipziger / Schlesischen Lagen,'Leitisch' is not an attested adjective; a place-adjective is expected.,
134,134,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
134,134,1,emendation-uncertain,Leugnich / Lengnich,one form throughout (Lengnich?),The same person is spelled two ways within four lines.,
134,134,2,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
134,134,2,emendation-uncertain,Jentramente,Instrumente / Documente,Context requires the loan papers or documents.,
134,134,3,name-check,,Amelang,name reported in the English is not in the German,
134,134,3,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
134,134,3,glossary-mismatch,Curland,Courland,termbase rendering not found in the English,
134,134,4,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
134,134,5,name-check,,Amelang,name reported in the English is not in the German,
134,134,5,emendation-degrades,Inso lution,Resolution,Matches 'diese Resolution' on p.3.,
134,134,7,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
134,134,7,emendation-degrades,124 Rthl,124000 Rthl,Only a six-figure sum makes the 'over half indebted' statement coherent.,
134,134,7,emendation-uncertain,Bronicurln,Bronikowski (?),A Polish surname is expected; form as transcribed is not viable.,
134,134,7,emendation-uncertain,Pliehen,Pfuel / Plüskow (?),Name doubtful; a Potsdam correspondent.,
134,134,8,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
134,134,8,glossary-mismatch,Dismembration,dismemberment,termbase rendering not found in the English,
135,135,1,unmarked-in-german,1 marked,4 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
135,135,1,emendation-degrades,der H. K. Werner,der Kammerrath Werner,p.2 names him 'Kamertrath Werner'; 'H. K.' probably abbreviates Herr Kammerrath.,
135,135,1,emendation-degrades,des regierenden Fürsten u Hohenlohe,zu Hohenlohe,'u' likely a misread 'zu'.,
135,135,2,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
135,135,2,emendation-degrades,in Golden Adler d Plaz No 32,im Golden Adler am Platz No 32,inn address; left as transcribed.,
