letter,pad,page,kind,german,english,note,ruling
33,033,2,flagged,der Ober Inspector Hecker Paß Honrichs,the Chief Inspector Hecker [uncertain: Paß] Honrichs,"alt: ""the Chief Inspector Hecker that Honrichs ... has reduced"" ( | If ""Paß"" is a misreading of ""daß"", Honrichs is the agent who lowered the price; if ""Paß"" bel",
33,033,2,flagged,mehr als das heur Ihrer General bevollmächtigten,more than the [uncertain: heur] of your general plenipotentiaries,"alt: ""more than the whole crew (Heer) of your general plenipotent | ""heur"" is not a noun; possibly Heer (host) or heuer (this year).",
33,033,3,unparseable,der Unwißende wird den brillant unter den Haufen biswürften Die die Natur nur fü,,"""biswürften"" and ""mithinaus werfen"" cannot both govern; the relative clause ""Die die Natur ... schafft"" has no anteceden",
33,033,3,unparseable,und der Brittan bleibt,,"""Brittan"" is not a recoverable word (possibly Brillant); left as transcribed.",
33,033,3,unparseable,ihm bis im lezten Winkel des Nohtseins zu entsterene,,"""entsterene"" is not a German word; ""Nohtseins"" is likewise unclear.",
33,033,3,unparseable,hat mein bisher bauren Vorrath aufgewieben,,"""bauren"" as an attribute and ""aufgewieben"" as a participle do not parse.",
33,033,3,unparseable,Das Geld wird den hier angewiesen oder und bezahlt muß gleich quittiren,,"""oder und"" is a doubled conjunction; the subject of ""muß gleich quittiren"" is absent.",
33,033,3,unparseable,treuster Nahrungen veranfrau und untertränger knecht,,"The closing formula is corrupted; ""Nahrungen veranfrau"" is not recoverable.",
33,033,3,unparseable,die alte Fenig s - soll so gesund sind als wie die einig leben wolte,,"Postscript is grammatically broken (soll ... sind); ""Fenig"" may be a name or a word.",
33,033,3,flagged,Das Geld wird den hier angewiesen,The money will then be [uncertain: angewiesen — ordered/assigned] here,"alt: ""The money will then be refused here"" (if Abweisung/abgewies | Occurrence of the Anweisung/Abweisung confusion pair in verbal form; ""angewiesen"" (assigned ",
33,033,3,flagged,wenigstens 150/0 das nur bekommen,at least 150/0 of that,"alt: ""at least 150/M"" (150,000), the mille abbreviation | The figure as transcribed (150/0) is not a normal notation; it may be 150/M. Reproduced as written.",
33,033,3,flagged,jeder Weisern hat eine reine sichere Hypotheque,"every [uncertain: Weisern] has a clean, secure mortgage","alt: ""every Weiser (guarantor?) ..."" or ""every Waise (orphan/ward | ""Weisern"" and the later ""Weise Kosten"" may be the same word; if Waisen (wards), the passage ",
33,033,3,flagged,in diesem verfluchten Raat,in this cursed [uncertain: Raat],"alt: ""in this cursed state/condition"" (Staat) or ""in this cursed  | Raat may be Staat (State) or Rath (council); the two readings point at different targets of ",
33,033,3,flagged,Nur S. jubeln,Only [uncertain: S.] rejoice,"alt: ""Only the scoundrels (Schurken) rejoice"" | Abbreviated or corrupted subject; not recoverable.",
33,033,3,watchlist-spotcheck,fluchten Raat werde vom König nach von irgend jemand was zu nehm,,"random sample on ""nach"" - not a suspected error, a probe on under-flagging",
34,034,1,unparseable,Es sey dem jener Freund thut in Kurzen noch für die Gmacher was Sorgen Ewr Durch,,"the clause runs together two sentences without a break; ""für die Gmacher was"" and the placement of ""Sorgen"" (imperative?",
34,034,1,flagged,Etwas und zu dem Ende engagirte ich Hochern,"Something, and to that end I engaged Hochern",alt: Also/Somewhat — and to that end I engaged Hochern | the transcription appears defective at the clause juncture,
34,034,1,flagged,der Bösmacht kostet sie bisher,the Bösmacht has cost them thus far,"alt: the ill-doer has cost her/them up to now (Bösmacht read as a | ""kostet sie bisher"" lacks an object sum, so the sense cannot be settled",
34,034,1,flagged,wie Tietz erhält,as Tietz does,"alt: how Tietz receives it / as we receive (wie/wir watch-list) | context favours ""wie"", but the pair is on the watch-list",
34,034,1,flagged,wie kan solcher Bude sage,how can such a lad say,"alt: how can such a booth/shop say — ""Bude"" may be a miscopy of "" | earlier ""an den Buben"" suggests the same person is meant",
34,034,1,flagged,von unsern Behörden darst man sich durchaus keine Hülfe von sprechen,from our own authorities one may by no means promise oneself any help at all,alt: one dare not speak of any help at all from our authorities | the verb is either versprechen (promise) or sprechen (speak),
34,034,2,unparseable,"daß ich erst die geborgte Gelder für die Invaliden Caſſe abgezahlen, und des Hhr",,"""des Hhrn v Zastrow bey seinen Wechsel"" mixes genitive and dative without a governing construction; ""bey"" appears intrus",
34,034,2,unparseable,dies ist der Mädte Brief,,"""Mädte"" is not a construable German word",
34,034,2,flagged,Da soll Ihm bald alles soll werden.,There all shall soon be [uncertain: settled] for him.,alt: There everything shall soon be made clear to him (reading th | cannot be settled from the transcription,
34,034,2,flagged,treu gehorſamſter Diener,Most faithful and most obedient servant,"alt: faithful, most obedient servant (two distinct formulas run t | hybrid closing formula",
34,034,2,flagged,dies ist der Mädte Brief,this is the [uncertain: fourth] letter,"alt: this is the [word illegible] letter — ""Mädte"" is not a Germa | ""Mädte"" cannot be construed",
34,034,1,watchlist-spotcheck,"gleich so beantwortet worden, als es der Kerl verdient Ich hatt",,"random sample on ""als"" - not a suspected error, a probe on under-flagging",
35,035,1,unparseable,haben mein zumres erschüttert,,"'zumres' is not a German word; probably a corrupted noun (Inneres?), but not recoverable from the text as given.",
35,035,1,unparseable,die ich schon vor 3/4 Jahren für Null und nichtig acklärknoch heute Summen an,,'acklärknoch' is a run-together corruption; the clause boundary between the relative clause and the main clause cannot b,
35,035,1,unparseable,Wie wehe diese Ausdrüke meinen Herzen Chun,,"'Chun' is not a German word; presumably a verb, but the reading is not settled.",
35,035,1,unparseable,wan ich nicht fortwährend 2 Gensdarmes in meer Stube haben wolte,,'meer' for 'meiner' is a corruption; sense given tentatively.,
35,035,1,unparseable,der würdige Minister et Zastrow,,'et' between title and name does not parse.,
35,035,1,unparseable,bis die 6000 Rthl bezahlt und er seinen Wechsel zurückhalwürden. Ich meldetere D,,'zurückhalwürden' and 'meldetere' are broken word-forms; the sentence break is uncertain.,
35,035,1,unparseable,von der Band monirt worden,,'Band' for 'Bank' — single-letter confusion; the institution named cannot be settled from the text.,
35,035,1,flagged,Sie weisen auf auf jener Sanke Anweisung ... noch heute Summen an,You order still today sums upon that bank instruction,alt: Abweisung (a dismissal/refusal) rather than Anweisung (an or | Rare confusion pair Anweisung/Abweisung; house rule requires flagging every occurrence.,
35,035,1,flagged,mir jene bancke Anweisung ... zurück zu senden,that that bank instruction ... be sent back to me,alt: Abweisung = a dismissal/refusal | Rare confusion pair Anweisung/Abweisung.,
35,035,1,flagged,von mein Eigenthum 2600 Rthl anweisen,to assign 2600 Rthl of my own property,alt: abweisen = to refuse/reject 2600 Rthl | Rare confusion pair; the verb form anweisen/abweisen is one minim apart.,
35,035,1,flagged,wenn wäre es Ihnen ... möglich,How was it possible for you,alt: 'wenn' as conditional: 'if it were possible for you' — but t | wie/wir/wenn confusion; the sentence reads as an exclamation of reproach.,
35,035,2,unparseable,Ewr Durchlaucht antworten auf mein Schreiben erreichen bedauern mich höchlich,,'erreichen' cannot be construed with 'bedauern'; the main verb of the clause is corrupt.,
35,035,2,unparseable,an den Gehl Rath Arme lang,,'Gehl Rath' and 'Arme lang' are broken forms; the name is split across words.,
35,035,2,unparseable,1600 Rthl an die unDer G. Rath,,'an die unDer G. Rath' does not parse — a word appears to be missing or run together.,
35,035,2,unparseable,ich werde hier auf eine im denkbar gewesene Art,,"'im denkbar gewesene' is corrupt; presumably 'unerdenkliche/nie denkbar gewesene', but not settled.",
35,035,2,unparseable,Ich soll vor yre mal gre bezahlen,,'vor yre mal gre' is wholly illegible as transcribed; no reading attempted.,
35,035,2,unparseable,Ja dieser Lange rieth,,'dieser Lange' does not parse in context; possibly 'dieser Lage' (this situation) or a proper name.,
35,035,2,unparseable,der Minister v. J.,,Initial 'v. J.' does not match 'v. Zastrow'; the abbreviation is uncertain.,
35,035,2,unparseable,habe mich festgefristen,,'festgefristen' is not a German verb form; the sense is guessed only tentatively.,
35,035,2,flagged,erwahnte aber von der Bande Anweisung nichts,but mentioned nothing of the bank instruction,alt: Abweisung = a dismissal/refusal | Rare confusion pair Anweisung/Abweisung; flagged as required.,
35,035,2,flagged,weiset aus Barmherzigkeit für mich - 1600 Rthl an,"out of mercy toward me, assigns 1600 Rthl",alt: weist ... ab = refuses/rejects 1600 Rthl | Rare confusion pair anweisen/abweisen.,
35,035,2,flagged,daß ich die Anweisung an der Bank ... zurück geben soll,that I am to give back the instruction on the bank,alt: Abweisung = a dismissal/refusal | Rare confusion pair Anweisung/Abweisung.,
35,035,2,flagged,"ich soll, wan ich hier die Geschäfte beendiget habe als nach Wien gehen","when I have concluded the business here, to go on to Vienna",alt: 'als' read as 'alsdann/then'; alternatively 'da' (since) | als/da watch-list; here 'als' appears to stand for 'alsdann'.,
35,035,2,flagged,Hierzu komt nun nach daß,To this is now further added that,alt: 'nach' for 'noch' (still/further) — read as 'noch' | nach/noch watch-list; the two readings differ but only 'noch' yields sense.,
35,035,3,unparseable,Wäre dies mir nicht durch Amelang entdeckt die Gelder mit 1600 Rthl a. mich um m,,The conditional clause has no consequent verb and 'a. mich um mit' is corrupt; the apportionment of 1600 and 3400 cannot,
35,035,3,unparseable,so hätte die Banck oder der Minister Stei ... und sofort nach Wechselrecht behan,,The main verb governed by 'so hätte' is missing and the infinitive 'arretiren' lacks its auxiliary agreement.,
35,035,3,unparseable,daß er mir die Bauke Anweisung auf 6000 Rthl retradioweil,,'retradio' is truncated and run into 'weil'.,
35,035,3,unparseable,in Königubern,,Corrupt place-name; presumably Königsberg but left as transcribed.,
35,035,3,unparseable,daß es nur noch netto 22 Tage güet ist,,'güet' is not a German word; the construction cannot be settled.,
35,035,3,flagged,die 2000 r. welche H. Meyer aus Mittleid für mich anweiset,"the 2000 r. which Herr Meyer, out of compassion for me, assigns",alt: abweiset = refuses/rejects | Rare confusion pair anweisen/abweisen; flagged as required.,
35,035,3,flagged,die ich vor 2 Jahren Ewr Durchlaucht anwies,which I two years ago instructed for Your Serene Highness,alt: abwies = refused/rejected | Rare confusion pair anweisen/abweisen.,
35,035,3,flagged,daß er mir die Bauke Anweisung auf 6000 Rthl retradio,that he restore to me the bank instruction for 6000 Rthl,alt: Abweisung = a dismissal/refusal | Rare confusion pair Anweisung/Abweisung; the verb 'retradio' is also truncated.,
35,035,3,flagged,daß er mir die banke Anweisung auf die 6000 Rthl sogleich retradire,that he restore to me at once the bank instruction for the 6000 Rthl,"alt: Abweisung = a dismissal/refusal | Rare confusion pair Anweisung/Abweisung, second occurrence on this page.",
35,035,3,flagged,man Ende aber komt die Sache doch am Tage,but in the end the matter will nonetheless come to light,alt: 'man' read as 'am' (am Ende); alternatively 'man' as indefin | Single-letter confusion; only one reading yields sense but the other is graphically availabl,
35,035,3,watchlist-spotcheck,"üet ist - diese will ich hier noch abwarten, da gehe es wie Gott",,"random sample on ""noch"" - not a suspected error, a probe on under-flagging",
36,036,1,unparseable,Cococe[?]t Schreibens an des Herrn KriegsRath v. Triebenfeld Ehefrau gegebohrner,,The opening noun is corrupt and the sentence has no coherent subject-verb agreement; 'so wehr gethan ... als' lacks its ,
36,036,1,unparseable,iß dieselben meine wegen der Aslips v. Ihre Rthlr getroffene MaasRegeln ganz nic,,Sentence breaks off at the page edge and 'Aslips' is not identifiable.,
36,036,1,flagged,meine wegen der Aslips v. Ihre Rthlr getroffene MaasRegeln,the measures I have taken concerning the Aslips of Your Rthlr,"alt: the measures I have taken on account of the Aslips of your R | 'v.' is ambiguous between von and vor, and the following phrase is grammatically incomplete",
36,036,1,flagged,die doch im anders als gut ... seyn Mann,which nevertheless man be nothing other than good,"alt: which nevertheless can be nothing other than good ('Mann' fo | 'Mann' (man) is not a possible verb here; 'kann' would parse, but the transcription reads Ma",
36,036,2,unparseable,und sich mit mir über eine von frühere Zeiten her‗anſtende Schuld zu Arrangiren,,Infinitive clause without a governing verb; 'heranſtende' is not a form.,
36,036,2,unparseable,So ſehr mich dieſes von incommodirte,,'von' stands where an adverb (e.g. 'auch') is expected; the phrase does not parse as written.,
36,036,2,unparseable,"Ausgeſchahe mehrere Wochen, ſtäter ich von Ew. die bekannte Anweisung ... erhalt",,'Ausgeſchahe' and 'ſtäter' are not identifiable forms; the temporal clause has no functioning conjunction.,
